hatchery,date,historic_flow,future_flow,flow_change_factor,pct_flow_change
Leaburg Hatchery,1947-01-01,19803912.2886206,21628952.096898556,-1825039.8082779571,-9.22
Leaburg Hatchery,1948-01-01,18552835.606094684,21944533.093902778,-3391697.4878080934,-18.28
Leaburg Hatchery,1949-01-01,15765623.706052614,19951742.91138493,-4186119.2053323146,-26.55
Leaburg Hatchery,1950-01-01,11693320.956778785,13827437.021990594,-2134116.0652118083,-18.25
Leaburg Hatchery,1951-01-01,22533596.32274796,25657710.502200086,-3124114.179452125,-13.86
Leaburg Hatchery,1952-01-01,16652109.682855153,20341255.43710943,-3689145.754254276,-22.15
Leaburg Hatchery,1953-01-01,18633173.114463564,21062025.76282736,-2428852.648363795,-13.04
Leaburg Hatchery,1954-01-01,21015158.463329665,23955147.81426657,-2939989.3509369045,-13.99
Leaburg Hatchery,1955-01-01,10729753.681558974,12832957.086326715,-2103203.4047677405,-19.6
Leaburg Hatchery,1956-01-01,28294730.018528454,33356944.3233105,-5062214.304782044,-17.89
Leaburg Hatchery,1957-01-01,13308571.180685353,14745047.600250723,-1436476.4195653703,-10.79
Leaburg Hatchery,1958-01-01,23013370.164015055,26340124.123687726,-3326753.959672671,-14.46
Leaburg Hatchery,1959-01-01,16891248.510255158,17781517.494390354,-890268.9841351956,-5.27
Leaburg Hatchery,1960-01-01,8574407.172207972,9486550.331106871,-912143.1588988993,-10.64
Leaburg Hatchery,1961-01-01,15184246.971173532,16251407.291639658,-1067160.3204661254,-7.03
Leaburg Hatchery,1962-01-01,17107375.545456782,20206595.43472679,-3099219.8892700076,-18.12
Leaburg Hatchery,1963-01-01,11567104.165453585,12173520.011351857,-606415.8458982725,-5.24
Leaburg Hatchery,1964-01-01,14898950.661732348,16962554.83201281,-2063604.1702804621,-13.85
Leaburg Hatchery,1965-01-01,27932893.763903778,33008759.274940982,-5075865.511037204,-18.17
Leaburg Hatchery,1966-01-01,15340740.351987667,20755197.126452133,-5414456.774464466,-35.29
Leaburg Hatchery,1967-01-01,18722029.138263196,20686493.25618182,-1964464.1179186255,-10.49
Leaburg Hatchery,1968-01-01,12744034.85126102,14836637.878386332,-2092603.027125312,-16.42
Leaburg Hatchery,1969-01-01,19768015.82617613,23232483.971374415,-3464468.1451982856,-17.53
Leaburg Hatchery,1970-01-01,19110328.653103057,20202720.618663117,-1092391.96556006,-5.72
Leaburg Hatchery,1971-01-01,20369812.215286396,24626317.597746607,-4256505.3824602105,-20.9
Leaburg Hatchery,1972-01-01,22486057.712620918,26910129.38319715,-4424071.670576233,-19.67
Leaburg Hatchery,1973-01-01,15365398.800751375,16115897.381514868,-750498.5807634927,-4.88
Leaburg Hatchery,1974-01-01,27942102.271057934,31658972.945066806,-3716870.6740088724,-13.3
Leaburg Hatchery,1975-01-01,20728059.48154487,24181071.257296696,-3453011.7757518254,-16.66
Leaburg Hatchery,1976-01-01,22615631.942005955,27463764.12522866,-4848132.183222704,-21.44
Leaburg Hatchery,1977-01-01,4651565.408091727,4922466.7392614,-270901.33116967324,-5.82
Leaburg Hatchery,1978-01-01,24908257.10150844,26686429.779497024,-1778172.677988585,-7.14
Leaburg Hatchery,1979-01-01,10754788.851620257,13343398.811337441,-2588609.9597171843,-24.07
Leaburg Hatchery,1980-01-01,18740680.264747232,20724370.069445916,-1983689.8046986833,-10.58
Leaburg Hatchery,1981-01-01,17182765.77900204,17737042.87129853,-554277.0922964886,-3.23
Leaburg Hatchery,1982-01-01,24017415.870299328,26009186.36787088,-1991770.4975715503,-8.29
Leaburg Hatchery,1983-01-01,21236285.82162813,22296483.082672473,-1060197.261044342,-4.99
Leaburg Hatchery,1984-01-01,18412520.617718592,21987981.31413754,-3575460.6964189485,-19.42
Leaburg Hatchery,1985-01-01,14794175.647664653,17443099.135564204,-2648923.487899551,-17.91
Leaburg Hatchery,1986-01-01,9512638.95897736,11315797.344660006,-1803158.3856826462,-18.96
Leaburg Hatchery,1987-01-01,15945332.609480763,17206966.03875799,-1261633.4292772282,-7.91
Leaburg Hatchery,1988-01-01,15711856.722408501,17863757.71627422,-2151900.993865719,-13.7
Leaburg Hatchery,1989-01-01,18294684.79200239,22477064.86928264,-4182380.0772802494,-22.86
Leaburg Hatchery,1990-01-01,14675837.11860877,15420343.013057707,-744505.894448936,-5.07
Leaburg Hatchery,1991-01-01,13672320.104124976,15255721.94977822,-1583401.8456532434,-11.58
Leaburg Hatchery,1992-01-01,13768060.28371396,15241504.085294131,-1473443.801580172,-10.7
Leaburg Hatchery,1993-01-01,13773499.791229434,16830082.214564353,-3056582.423334919,-22.19
Leaburg Hatchery,1994-01-01,13907210.733482733,15279485.653362175,-1372274.919879442,-9.87
Leaburg Hatchery,1995-01-01,18632418.242109105,21265740.442666203,-2633322.200557098,-14.13
Leaburg Hatchery,1996-01-01,26955561.776220974,28907548.17967095,-1951986.403449975,-7.24
Leaburg Hatchery,1997-01-01,35570975.03430898,40178753.922420986,-4607778.888112009,-12.95
Leaburg Hatchery,1998-01-01,14021241.424311591,15270902.044036528,-1249660.6197249368,-8.91
Leaburg Hatchery,1999-01-01,26589486.161268163,29100239.693563256,-2510753.532295093,-9.44
Leaburg Hatchery,2000-01-01,19855915.89737839,22075960.428148802,-2220044.5307704136,-11.18
Leaburg Hatchery,2001-01-01,8155583.132495503,9221848.723234834,-1066265.5907393312,-13.07
Leaburg Hatchery,2002-01-01,20007355.026007116,23473218.063338466,-3465863.03733135,-17.32
Leaburg Hatchery,2003-01-01,16554838.108587567,17676529.462479454,-1121691.3538918868,-6.78
Leaburg Hatchery,2004-01-01,19900051.97194135,22426538.840392534,-2526486.8684511855,-12.7
Leaburg Hatchery,2005-01-01,11186615.37085504,11894179.88684002,-707564.5159849785,-6.33
Leaburg Hatchery,2006-01-01,27093021.519008756,30110558.758874245,-3017537.2398654893,-11.14
Leaburg Hatchery,1915-02-01,19343977.745126337,21222249.1287636,-1878271.3836372644,-9.71
Leaburg Hatchery,1916-02-01,17584385.902156487,21663578.35147377,-4079192.449317284,-23.2
Leaburg Hatchery,1917-02-01,7325132.84518374,8776801.56639279,-1451668.7212090502,-19.82
Leaburg Hatchery,1918-02-01,22095294.919626545,23795592.411671042,-1700297.4920444973,-7.7
Leaburg Hatchery,1919-02-01,22487136.942344908,24845979.554809764,-2358842.6124648564,-10.49
Leaburg Hatchery,1920-02-01,13220003.392266976,14321033.08690435,-1101029.694637375,-8.33
Leaburg Hatchery,1921-02-01,21877103.32361276,25994118.846949246,-4117015.523336485,-18.82
Leaburg Hatchery,1922-02-01,9463559.009986438,11894550.287505534,-2430991.2775190957,-25.69
Leaburg Hatchery,1923-02-01,19258412.19408518,22086761.952767093,-2828349.758681912,-14.69
Leaburg Hatchery,1924-02-01,15120668.291267972,16969528.086664222,-1848859.7953962497,-12.23
Leaburg Hatchery,1925-02-01,22243616.742555667,25291297.378567573,-3047680.636011906,-13.7
Leaburg Hatchery,1926-02-01,17738718.501268174,18918326.454485677,-1179607.9532175027,-6.65
Leaburg Hatchery,1927-02-01,19964298.456145167,23848004.085645262,-3883705.629500095,-19.45
Leaburg Hatchery,1928-02-01,12531677.27716713,14868090.21787298,-2336412.940705849,-18.64
Leaburg Hatchery,1929-02-01,9885503.84504123,11754680.729515214,-1869176.8844739832,-18.91
Leaburg Hatchery,1930-02-01,13438102.743245285,14974962.225271014,-1536859.4820257295,-11.44
Leaburg Hatchery,1931-02-01,10001541.026410647,11493677.570828935,-1492136.5444182884,-14.92
Leaburg Hatchery,1932-02-01,9978873.84277045,14746426.020588914,-4767552.177818464,-47.78
Leaburg Hatchery,1933-02-01,11538099.849408407,15757785.757196413,-4219685.907788007,-36.57
Leaburg Hatchery,1934-02-01,20537348.3494252,21965078.01931215,-1427729.6698869504,-6.95
Leaburg Hatchery,1935-02-01,14168894.714261387,17144677.9012051,-2975783.1869437136,-21
Leaburg Hatchery,1936-02-01,18121953.13772736,20611352.898766205,-2489399.7610388435,-13.74
Leaburg Hatchery,1937-02-01,8519595.957189644,11758241.390043993,-3238645.432854349,-38.01
Leaburg Hatchery,1938-02-01,19628454.56277937,22850848.08382413,-3222393.521044761,-16.42
Leaburg Hatchery,1939-02-01,12918232.667559078,15901413.046341646,-2983180.3787825685,-23.09
Leaburg Hatchery,1940-02-01,15240745.087370023,16226203.546897072,-985458.4595270492,-6.47
Leaburg Hatchery,1941-02-01,13109391.789194362,14506085.563702462,-1396693.7745081,-10.65
Leaburg Hatchery,1942-02-01,15488127.096274698,16941620.923793692,-1453493.827518994,-9.38
Leaburg Hatchery,1943-02-01,20959895.334525596,28214674.191777356,-7254778.85725176,-34.61
Leaburg Hatchery,1944-02-01,9765611.02185011,10705766.81353482,-940155.7916847114,-9.63
Leaburg Hatchery,1945-02-01,16788232.881129496,18153646.80764155,-1365413.926512055,-8.13
Leaburg Hatchery,1946-02-01,22280922.2415895,26674319.685756996,-4393397.444167495,-19.72
Leaburg Hatchery,1947-02-01,15930404.254737927,19034932.34862586,-3104528.0938879345,-19.49
Leaburg Hatchery,1948-02-01,14187084.70814061,17589261.37179752,-3402176.663656911,-23.98
Leaburg Hatchery,1949-02-01,11409687.00803977,15419505.391434439,-4009818.383394668,-35.14
Leaburg Hatchery,1950-02-01,10405403.781949962,13929624.291419603,-3524220.5094696414,-33.87
Leaburg Hatchery,1951-02-01,24475274.625911023,28766033.19994167,-4290758.574030645,-17.53
Leaburg Hatchery,1952-02-01,15054040.535409557,19265292.88562927,-4211252.3502197135,-27.97
Leaburg Hatchery,1953-02-01,29895664.545581494,33435845.362500936,-3540180.8169194423,-11.84
Leaburg Hatchery,1954-02-01,18759011.381949484,23295563.52410168,-4536552.142152194,-24.18
Leaburg Hatchery,1955-02-01,8588430.678138118,11066073.634209163,-2477642.9560710452,-28.85
Leaburg Hatchery,1956-02-01,22383742.75210771,27499685.143997516,-5115942.391889807,-22.86
Leaburg Hatchery,1957-02-01,9586122.390478335,11278223.841726152,-1692101.451247817,-17.65
Leaburg Hatchery,1958-02-01,25969531.47704504,29045907.776113752,-3076376.2990687117,-11.85
Leaburg Hatchery,1959-02-01,19451561.00472464,20980057.042678226,-1528496.0379535854,-7.86
Leaburg Hatchery,1960-02-01,11603598.746173013,13013510.458869562,-1409911.7126965486,-12.15
Leaburg Hatchery,1961-02-01,21300417.35144429,22690991.300355643,-1390573.948911354,-6.53
Leaburg Hatchery,1962-02-01,12493748.247283526,14589225.559623668,-2095477.3123401422,-16.77
Leaburg Hatchery,1963-02-01,13817153.746807124,14833995.024353797,-1016841.2775466722,-7.36
Leaburg Hatchery,1964-02-01,13413870.460730465,17110011.16982471,-3696140.709094243,-27.55
Leaburg Hatchery,1965-02-01,25834101.085003555,31821071.03331101,-5986969.948307455,-23.17
Leaburg Hatchery,1966-02-01,12768270.217107404,18001264.795996286,-5232994.578888882,-40.98
Leaburg Hatchery,1967-02-01,19957662.662517834,22897229.549441267,-2939566.8869234324,-14.73
Leaburg Hatchery,1968-02-01,14499444.954990912,16677778.802351048,-2178333.847360136,-15.02
Leaburg Hatchery,1969-02-01,14618116.410778143,18900924.65208207,-4282808.241303928,-29.3
Leaburg Hatchery,1970-02-01,26838272.379333887,28709458.188046545,-1871185.8087126575,-6.97
Leaburg Hatchery,1971-02-01,21197361.892567668,26169819.676558822,-4972457.783991154,-23.46
Leaburg Hatchery,1972-02-01,22344770.20514059,27322820.03629584,-4978049.831155248,-22.28
Leaburg Hatchery,1973-02-01,12831928.79709654,13813696.051250001,-981767.2541534621,-7.65
Leaburg Hatchery,1974-02-01,27241262.518538542,31116198.123337455,-3874935.604798913,-14.22
Leaburg Hatchery,1975-02-01,20414526.694070645,23735009.95685543,-3320483.2627847865,-16.27
Leaburg Hatchery,1976-02-01,17304147.305457834,21581930.82136511,-4277783.515907276,-24.72
Leaburg Hatchery,1977-02-01,4247861.054943122,4552831.979353936,-304970.9244108144,-7.18
Leaburg Hatchery,1978-02-01,19426503.81155061,21141768.59995089,-1715264.7884002812,-8.83
Leaburg Hatchery,1979-02-01,10890280.843163716,14343584.494283572,-3453303.651119856,-31.71
Leaburg Hatchery,1980-02-01,16955405.94231408,19153686.9975161,-2198281.0552020185,-12.97
Leaburg Hatchery,1981-02-01,13933122.598129937,14345602.712411793,-412480.1142818555,-2.96
Leaburg Hatchery,1982-02-01,20296669.696746413,22364565.829302248,-2067896.132555835,-10.19
Leaburg Hatchery,1983-02-01,22123550.556260888,23342897.282259855,-1219346.725998968,-5.51
Leaburg Hatchery,1984-02-01,19372699.0451402,22451751.422244996,-3079052.3771047965,-15.89
Leaburg Hatchery,1985-02-01,10408908.004511412,12610178.040908918,-2201270.0363975056,-21.15
Leaburg Hatchery,1986-02-01,15259970.12174305,17239850.790853225,-1979880.6691101752,-12.97
Leaburg Hatchery,1987-02-01,17586642.204567205,19166681.854557008,-1580039.6499898024,-8.98
Leaburg Hatchery,1988-02-01,15557431.204706954,17900754.03722792,-2343322.8325209673,-15.06
Leaburg Hatchery,1989-02-01,14579229.71442322,18263863.05392081,-3684633.3394975886,-25.27
Leaburg Hatchery,1990-02-01,17138837.024729826,19448440.723515693,-2309603.6987858675,-13.48
Leaburg Hatchery,1991-02-01,14209471.817136656,15248733.642729664,-1039261.8255930077,-7.31
Leaburg Hatchery,1992-02-01,11717268.734191265,12483213.88443546,-765945.150244195,-6.54
Leaburg Hatchery,1993-02-01,10876621.365234459,13730976.516190639,-2854355.15095618,-26.24
Leaburg Hatchery,1994-02-01,12084359.306935798,13153992.870018436,-1069633.5630826373,-8.85
Leaburg Hatchery,1995-02-01,22166992.420122385,24143202.816164143,-1976210.3960417584,-8.92
Leaburg Hatchery,1996-02-01,32500694.46008054,35616725.928465165,-3116031.4683846235,-9.59
Leaburg Hatchery,1997-02-01,28749933.226535074,32490825.904081665,-3740892.6775465906,-13.01
Leaburg Hatchery,1998-02-01,13137886.684966983,14536352.08585292,-1398465.4008859359,-10.64
Leaburg Hatchery,1999-02-01,26583092.8856656,29692439.831750955,-3109346.946085356,-11.7
Leaburg Hatchery,2000-02-01,16763574.16913088,19211534.117667254,-2447959.9485363737,-14.6
Leaburg Hatchery,2001-02-01,7496748.70503468,8547711.845266245,-1050963.1402315656,-14.02
Leaburg Hatchery,2002-02-01,19492563.962423157,23215194.1949642,-3722630.2325410433,-19.1
Leaburg Hatchery,2003-02-01,19756643.352722403,20657513.604965836,-900870.2522434331,-4.56
Leaburg Hatchery,2004-02-01,19957547.095983513,22841220.949705604,-2883673.8537220918,-14.45
Leaburg Hatchery,2005-02-01,8649362.946928542,9097532.557643997,-448169.61071545444,-5.18
Leaburg Hatchery,2006-02-01,28864336.078183323,32874554.5519639,-4010218.473780576,-13.89
Leaburg Hatchery,1915-03-01,14068980.057306414,15627991.124559538,-1559011.067253124,-11.08
Leaburg Hatchery,1916-03-01,18503291.529008098,21868203.850546017,-3364912.3215379193,-18.19
Leaburg Hatchery,1917-03-01,6941855.444678981,9084951.521058757,-2143096.076379776,-30.87
Leaburg Hatchery,1918-03-01,17717215.48256387,19908840.352414683,-2191624.8698508143,-12.37
Leaburg Hatchery,1919-03-01,22292978.022332136,25855397.625174463,-3562419.602842327,-15.98
Leaburg Hatchery,1920-03-01,9570216.581553204,10536297.044140797,-966080.4625875931,-10.09
Leaburg Hatchery,1921-03-01,18749644.120962735,21530924.80215481,-2781280.681192074,-14.83
Leaburg Hatchery,1922-03-01,8945947.511466749,11979895.687064193,-3033948.175597444,-33.91
Leaburg Hatchery,1923-03-01,13462923.398284564,15812334.489332683,-2349411.0910481196,-17.45
Leaburg Hatchery,1924-03-01,12193697.491999697,13537464.97679357,-1343767.4847938735,-11.02
Leaburg Hatchery,1925-03-01,17410432.202261273,19710257.31837786,-2299825.116116587,-13.21
Leaburg Hatchery,1926-03-01,16414723.78322202,17307073.678930864,-892349.8957088441,-5.44
Leaburg Hatchery,1927-03-01,18976111.773593847,22522664.119878504,-3546552.3462846577,-18.69
Leaburg Hatchery,1928-03-01,12779641.450600455,14877189.602661217,-2097548.152060762,-16.41
Leaburg Hatchery,1929-03-01,8436952.961129116,9591912.666450087,-1154959.705320971,-13.69
Leaburg Hatchery,1930-03-01,13124087.896910645,14357148.934593493,-1233061.037682848,-9.4
Leaburg Hatchery,1931-03-01,10506648.756739968,11956584.422713004,-1449935.6659730356,-13.8
Leaburg Hatchery,1932-03-01,11096621.28558285,14595365.231506102,-3498743.945923252,-31.53
Leaburg Hatchery,1933-03-01,10202382.284312736,14207685.404533148,-4005303.1202204116,-39.26
Leaburg Hatchery,1934-03-01,15069411.448392361,15720834.550158028,-651423.1017656662,-4.32
Leaburg Hatchery,1935-03-01,12355347.12245681,14903862.291451307,-2548515.1689944975,-20.63
Leaburg Hatchery,1936-03-01,14559329.622158557,16687493.449673036,-2128163.827514479,-14.62
Leaburg Hatchery,1937-03-01,8642325.07573252,11848094.34479888,-3205769.26906636,-37.09
Leaburg Hatchery,1938-03-01,16478614.22091922,19888902.022173375,-3410287.801254155,-20.7
Leaburg Hatchery,1939-03-01,12281027.373749198,16010163.450010324,-3729136.0762611255,-30.37
Leaburg Hatchery,1940-03-01,18809749.41741145,20013994.08018073,-1204244.6627692804,-6.4
Leaburg Hatchery,1941-03-01,9453950.38719759,10231263.047817335,-777312.660619745,-8.22
Leaburg Hatchery,1942-03-01,12034209.021934986,13437360.1475994,-1403151.125664413,-11.66
Leaburg Hatchery,1943-03-01,15975234.060234778,20434229.50853586,-4458995.448301081,-27.91
Leaburg Hatchery,1944-03-01,8937943.774035275,10024383.379708527,-1086439.6056732517,-12.16
Leaburg Hatchery,1945-03-01,16555481.493863823,18477991.13481757,-1922509.6409537476,-11.61
Leaburg Hatchery,1946-03-01,18183842.794196356,21923857.65744829,-3740014.8632519357,-20.57
Leaburg Hatchery,1947-03-01,13935749.256528419,16307278.53576613,-2371529.279237712,-17.02
Leaburg Hatchery,1948-03-01,13627556.568412632,17648022.872540962,-4020466.30412833,-29.5
Leaburg Hatchery,1949-03-01,11708723.333572045,15676590.745427186,-3967867.4118551407,-33.89
Leaburg Hatchery,1950-03-01,13359671.53967006,17640730.42507182,-4281058.885401761,-32.04
Leaburg Hatchery,1951-03-01,19099216.62470672,23104911.059460606,-4005694.4347538874,-20.97
Leaburg Hatchery,1952-03-01,11833883.452633781,15318216.175736796,-3484332.7231030148,-29.44
Leaburg Hatchery,1953-03-01,22311510.700936686,25508178.290530324,-3196667.5895936377,-14.33
Leaburg Hatchery,1954-03-01,16331095.743323332,19746806.19390267,-3415710.4505793396,-20.92
Leaburg Hatchery,1955-03-01,7743861.189950991,10799887.362989055,-3056026.1730380636,-39.46
Leaburg Hatchery,1956-03-01,15642544.579383913,20750060.00212255,-5107515.422738638,-32.65
Leaburg Hatchery,1957-03-01,16528051.803143581,19090100.438648134,-2562048.635504553,-15.5
Leaburg Hatchery,1958-03-01,23732165.95993988,25649575.923452288,-1917409.9635124095,-8.08
Leaburg Hatchery,1959-03-01,15853641.03713838,17413341.37098179,-1559700.33384341,-9.84
Leaburg Hatchery,1960-03-01,14981632.52189797,17386270.550229788,-2404638.028331818,-16.05
Leaburg Hatchery,1961-03-01,24308726.26506182,26879974.19785786,-2571247.9327960387,-10.58
Leaburg Hatchery,1962-03-01,11686121.825730108,13666466.71275107,-1980344.8870209623,-16.95
Leaburg Hatchery,1963-03-01,13060849.599623263,13488686.420137564,-427836.82051430084,-3.28
Leaburg Hatchery,1964-03-01,10367209.223680273,13934775.784903642,-3567566.561223369,-34.41
Leaburg Hatchery,1965-03-01,17777353.917895686,20757059.726873547,-2979705.808977861,-16.76
Leaburg Hatchery,1966-03-01,12331310.82167225,16149769.123937733,-3818458.302265484,-30.97
Leaburg Hatchery,1967-03-01,15165868.785883907,17679174.45951836,-2513305.6736344546,-16.57
Leaburg Hatchery,1968-03-01,16192044.451358926,16728344.773125922,-536300.3217669968,-3.31
Leaburg Hatchery,1969-03-01,11051136.000461735,14122009.819241118,-3070873.818779383,-27.79
